EmployeeID,Name,Age,Gender,Location,Department,Designation,YearsAtTCS,PerformanceRating,AI_Training_Level,SkillsMatch,OnsiteExperience,Certifications,CurrentProject,BillableDays,BenchDays,PreviousBenchInstances,UpSkilledLastYear,WillingToReskill,RedeploymentAttempts,LastPromotionYearsAgo,SalaryUSD,ManagerFeedbackScore,LayoffFlag,LayoffReason,DateOfRecord
TCS09405,Employee_9405,30,Female,Germany,IT,Junior,8.5,Medium,Basic,Match,Yes,4,Yes,227,26,1,No,Yes,1,1,21310,3.62,0,N/A,2025-07-30
TCS09406,Employee_9406,52,Male,Canada,IT,Lead,8.7,High,Basic,Match,Yes,1,Yes,251,0,2,Yes,Yes,1,0,11500,3.72,0,N/A,2025-07-30
TCS09407,Employee_9407,44,Male,India,IT,Junior,4.2,Medium,None,Match,No,6,Yes,259,0,0,No,Yes,0,3,20540,2.1,0,N/A,2025-07-30
TCS09408,Employee_9408,30,Female,USA,Finance,Junior,6.6,High,Basic,Match,No,5,Yes,251,4,0,Yes,No,1,1,35845,3.33,0,N/A,2025-07-30
TCS09409,Employee_9409,40,Female,UK,Sales,Mid,6.2,Medium,Basic,Match,No,3,Yes,241,16,0,Yes,Yes,1,1,33440,4.84,0,N/A,2025-07-30
TCS09410,Employee_9410,23,Other,India,Sales,Junior,7.9,Medium,Basic,Match,No,4,Yes,250,6,3,No,No,0,1,18244,4.33,0,N/A,2025-07-30
TCS09411,Employee_9411,56,Male,UK,IT,Manager,9.7,Low,Basic,Match,No,6,Yes,251,0,0,Yes,Yes,3,1,28268,3.1,0,N/A,2025-07-30
TCS09412,Employee_9412,30,Male,India,Finance,Senior,10.2,Low,Basic,Match,No,3,No,250,7,1,No,Yes,2,0,40781,2.02,0,N/A,2025-07-30
TCS09413,Employee_9413,51,Male,UK,IT,Mid,4.8,Low,None,Match,Yes,7,Yes,246,5,0,No,Yes,5,0,10715,4.76,0,N/A,2025-07-30
TCS09414,Employee_9414,40,Male,UK,Finance,Junior,5.7,Medium,None,Match,No,5,Yes,248,11,0,Yes,No,1,1,23453,3.68,0,N/A,2025-07-30
TCS09415,Employee_9415,53,Male,India,Legal,Junior,2.9,Medium,None,Match,No,5,Yes,235,24,2,Yes,No,1,0,33546,2.33,0,N/A,2025-07-30
TCS09416,Employee_9416,42,Female,India,Sales,Junior,4.7,High,None,Match,No,7,Yes,252,0,0,Yes,Yes,0,4,15584,4.35,0,N/A,2025-07-30
TCS09417,Employee_9417,24,Female,India,IT,Junior,8.6,Medium,Basic,Match,Yes,0,Yes,237,20,0,Yes,No,1,2,29781,2.69,0,N/A,2025-07-30
TCS09418,Employee_9418,44,Female,India,IT,Lead,8.8,Medium,Basic,Match,Yes,4,No,257,0,2,Yes,Yes,0,4,33500,2.12,0,N/A,2025-07-30
TCS09419,Employee_9419,45,Male,India,IT,Mid,5.7,High,Basic,Match,Yes,2,No,239,21,1,No,No,1,1,29056,2.48,0,N/A,2025-07-30
TCS09420,Employee_9420,55,Male,India,IT,Lead,1.9,Medium,Basic,Match,Yes,2,No,250,1,2,Yes,Yes,2,2,10000,2.49,0,N/A,2025-07-30
TCS09421,Employee_9421,38,Male,India,IT,Mid,6.6,Medium,Basic,Match,No,0,No,255,0,2,Yes,No,0,2,18487,4.1,0,N/A,2025-07-30
TCS09422,Employee_9422,46,Female,India,IT,Senior,9.4,Medium,Advanced,Mismatch,Yes,0,Yes,241,11,1,Yes,Yes,1,3,44396,3.74,0,N/A,2025-07-30
TCS09423,Employee_9423,23,Female,Australia,IT,Lead,5.4,Medium,None,Match,Yes,7,Yes,236,17,3,Yes,Yes,2,0,10000,2.7,0,N/A,2025-07-30
TCS09424,Employee_9424,55,Male,India,IT,Mid,10.1,Medium,None,Match,No,6,Yes,227,24,0,Yes,No,2,1,21370,2.47,0,N/A,2025-07-30
TCS09425,Employee_9425,52,Female,India,IT,Mid,2.3,Medium,Advanced,Match,No,2,Yes,246,6,2,Yes,Yes,0,2,29145,3.25,0,N/A,2025-07-30
TCS09426,Employee_9426,42,Male,India,IT,Mid,4.6,Low,Advanced,Match,No,2,No,249,11,0,No,No,0,2,16538,2.24,0,N/A,2025-07-30
TCS09427,Employee_9427,32,Male,Canada,IT,Mid,11.3,High,Basic,Match,Yes,3,No,254,0,0,Yes,Yes,0,1,38048,4.47,0,N/A,2025-07-30
TCS09428,Employee_9428,55,Male,India,Finance,Senior,9.7,Medium,None,Mismatch,Yes,7,Yes,260,0,1,No,Yes,2,2,41393,3.17,0,N/A,2025-07-30
TCS09429,Employee_9429,26,Female,India,IT,Junior,10.4,Medium,Basic,Match,No,5,Yes,259,0,1,Yes,Yes,1,1,42366,4.5,0,N/A,2025-07-30
TCS09430,Employee_9430,31,Female,India,Sales,Junior,3.0,High,None,Match,No,2,No,232,27,1,Yes,Yes,1,2,27271,4.64,0,N/A,2025-07-30
TCS09431,Employee_9431,59,Female,India,IT,Senior,10.2,Medium,None,Match,No,2,Yes,245,13,0,No,No,0,1,24187,3.02,0,N/A,2025-07-30
TCS09432,Employee_9432,45,Female,USA,IT,Lead,0.5,Medium,None,Match,Yes,4,Yes,258,0,2,Yes,Yes,0,2,34747,3.72,0,N/A,2025-07-30
TCS09433,Employee_9433,44,Male,Canada,Sales,Mid,5.8,Medium,Basic,Match,No,4,Yes,257,0,1,Yes,Yes,0,2,19414,2.67,0,N/A,2025-07-30
TCS09434,Employee_9434,37,Male,India,IT,Junior,5.9,Medium,Basic,Match,Yes,4,No,246,9,2,No,Yes,1,1,24621,2.24,0,N/A,2025-07-30
TCS09435,Employee_9435,33,Male,India,Sales,Junior,4.9,High,None,Match,No,4,No,246,11,0,No,Yes,1,1,19154,2.41,0,N/A,2025-07-30
TCS09436,Employee_9436,37,Male,India,Consulting,Lead,2.6,Medium,Basic,Match,No,0,Yes,226,28,2,No,Yes,0,0,41500,3.89,0,N/A,2025-07-30
TCS09437,Employee_9437,55,Female,UK,Finance,Junior,0.7,Medium,Basic,Match,No,4,Yes,243,14,1,No,No,3,1,17388,4.91,0,N/A,2025-07-30
TCS09438,Employee_9438,35,Female,India,Sales,Mid,6.4,High,Advanced,Match,No,7,Yes,239,12,2,Yes,Yes,1,1,17280,4.38,0,N/A,2025-07-30
TCS09439,Employee_9439,42,Male,UK,IT,Junior,5.5,High,None,Match,No,6,No,229,23,1,Yes,Yes,1,0,19056,4.95,0,N/A,2025-07-30
TCS09440,Employee_9440,22,Female,India,Consulting,Junior,5.9,Medium,Basic,Match,Yes,0,Yes,254,5,1,Yes,No,2,1,22661,4.57,0,N/A,2025-07-30
TCS09441,Employee_9441,59,Female,India,IT,Junior,8.4,Medium,None,Match,No,0,Yes,254,6,3,Yes,Yes,0,3,10000,3.16,0,N/A,2025-07-30
TCS09442,Employee_9442,52,Male,India,IT,Junior,4.8,High,None,Match,Yes,7,No,246,8,0,No,Yes,2,1,31651,3.32,0,N/A,2025-07-30
TCS09443,Employee_9443,57,Male,India,IT,Senior,2.0,High,Basic,Mismatch,No,6,Yes,244,10,0,Yes,Yes,2,1,20053,2.9,0,N/A,2025-07-30
TCS09444,Employee_9444,54,Female,USA,Consulting,Mid,7.8,Low,None,Match,No,1,Yes,255,4,1,Yes,Yes,0,2,25945,3.88,0,N/A,2025-07-30
TCS09445,Employee_9445,52,Male,India,IT,Junior,11.2,Medium,Advanced,Match,Yes,7,Yes,249,4,2,Yes,Yes,0,1,12502,4.12,0,N/A,2025-07-30
TCS09446,Employee_9446,41,Other,India,IT,Senior,6.0,Medium,None,Match,No,0,No,253,3,0,No,Yes,3,2,43035,3.52,0,N/A,2025-07-30
TCS09447,Employee_9447,54,Female,India,HR,Mid,5.2,Low,Advanced,Mismatch,No,0,Yes,242,18,1,No,Yes,1,2,20525,4.51,0,N/A,2025-07-30
TCS09448,Employee_9448,49,Female,India,Finance,Junior,5.0,High,None,Match,No,6,Yes,254,4,2,Yes,Yes,1,3,36836,4.44,0,N/A,2025-07-30
TCS09449,Employee_9449,51,Male,UK,IT,Senior,5.0,Medium,Basic,Mismatch,No,5,No,229,22,1,Yes,Yes,1,3,27561,3.91,0,N/A,2025-07-30
TCS09450,Employee_9450,41,Male,India,Legal,Mid,7.4,Low,Basic,Match,No,3,Yes,245,10,3,Yes,Yes,0,3,10339,4.99,0,N/A,2025-07-30
TCS09451,Employee_9451,27,Male,India,Consulting,Senior,11.6,Medium,Basic,Match,No,2,Yes,257,1,1,No,No,1,0,28351,4.46,0,N/A,2025-07-30
TCS09452,Employee_9452,32,Female,India,IT,Junior,5.5,High,Basic,Match,No,7,Yes,253,4,3,Yes,Yes,0,2,22841,2.55,0,N/A,2025-07-30
TCS09453,Employee_9453,44,Male,India,Consulting,Senior,3.7,Low,None,Match,No,2,Yes,252,7,3,Yes,Yes,2,2,28990,2.72,0,N/A,2025-07-30
TCS09454,Employee_9454,26,Male,India,IT,Junior,7.1,Medium,Basic,Mismatch,No,4,Yes,252,1,1,Yes,No,3,1,17609,4.61,0,N/A,2025-07-30
TCS09455,Employee_9455,57,Female,India,IT,Senior,7.6,Medium,None,Match,No,3,Yes,252,1,0,No,Yes,3,1,21426,4.45,0,N/A,2025-07-30
TCS09456,Employee_9456,40,Male,USA,IT,Junior,3.0,Medium,None,Mismatch,No,2,Yes,227,30,0,Yes,Yes,1,2,27814,4.65,0,N/A,2025-07-30
TCS09457,Employee_9457,56,Male,Australia,Sales,Mid,9.2,Medium,Basic,Match,No,2,No,232,21,1,No,Yes,1,2,42449,4.92,0,N/A,2025-07-30
TCS09458,Employee_9458,28,Female,India,IT,Mid,9.5,Medium,Basic,Match,No,7,No,240,14,1,Yes,Yes,2,0,10000,2.52,0,N/A,2025-07-30
TCS09459,Employee_9459,55,Male,USA,Consulting,Junior,9.3,High,Basic,Match,No,0,Yes,251,4,0,No,No,1,1,41447,4.9,0,N/A,2025-07-30
TCS09460,Employee_9460,42,Female,India,Consulting,Mid,5.6,Medium,Basic,Match,Yes,3,Yes,258,0,0,No,Yes,0,3,15929,3.1,1,Skills Mismatch,2025-07-30
TCS09461,Employee_9461,46,Female,Germany,IT,Junior,6.2,Medium,None,Match,No,4,Yes,234,19,3,No,Yes,1,2,10000,4.56,0,N/A,2025-07-30
TCS09462,Employee_9462,22,Male,UK,IT,Senior,3.4,Medium,Advanced,Match,No,7,Yes,231,28,3,Yes,Yes,1,2,19022,4.09,0,N/A,2025-07-30
TCS09463,Employee_9463,54,Male,USA,IT,Lead,9.0,High,Advanced,Mismatch,Yes,6,No,246,11,1,No,Yes,0,2,16933,3.16,0,N/A,2025-07-30
TCS09464,Employee_9464,23,Female,India,IT,Lead,3.8,Low,Basic,Match,No,5,No,254,2,1,Yes,No,2,1,21893,3.14,0,N/A,2025-07-30
TCS09465,Employee_9465,37,Male,India,IT,Manager,4.5,Medium,Basic,Match,No,5,No,256,0,0,No,Yes,3,1,18550,4.86,0,N/A,2025-07-30
TCS09466,Employee_9466,22,Male,Australia,HR,Mid,7.6,Low,Basic,Match,No,1,Yes,256,2,1,Yes,Yes,0,0,31086,4.98,0,N/A,2025-07-30
TCS09467,Employee_9467,54,Male,USA,IT,Senior,8.4,High,Basic,Match,No,1,Yes,223,29,1,Yes,Yes,1,2,17243,4.26,0,N/A,2025-07-30
TCS09468,Employee_9468,30,Female,India,Finance,Junior,4.6,High,Basic,Match,Yes,4,Yes,241,10,0,No,No,2,1,20420,4.25,0,N/A,2025-07-30
TCS09469,Employee_9469,55,Female,India,IT,Junior,0.5,Medium,Basic,Mismatch,No,6,Yes,256,2,1,Yes,Yes,0,3,10353,3.0,0,N/A,2025-07-30
TCS09470,Employee_9470,43,Male,USA,IT,Junior,9.8,Medium,Basic,Match,No,4,Yes,252,6,0,No,No,0,0,30293,3.06,0,N/A,2025-07-30
TCS09471,Employee_9471,38,Female,India,IT,Mid,6.0,Medium,None,Match,No,2,Yes,242,18,1,No,Yes,1,0,25859,4.65,0,N/A,2025-07-30
TCS09472,Employee_9472,35,Female,India,IT,Junior,12.6,Medium,Basic,Match,No,7,Yes,252,6,2,Yes,Yes,2,2,12728,3.48,0,N/A,2025-07-30
TCS09473,Employee_9473,38,Male,India,Finance,Mid,6.4,Medium,Basic,Match,No,7,No,245,8,1,Yes,Yes,0,0,25540,4.74,0,N/A,2025-07-30
TCS09474,Employee_9474,32,Male,UK,IT,Junior,2.5,High,Basic,Mismatch,No,3,No,253,0,1,Yes,Yes,1,1,21064,4.03,0,N/A,2025-07-30
TCS09475,Employee_9475,46,Male,UK,IT,Junior,6.8,Low,None,Match,Yes,6,Yes,233,19,3,No,Yes,0,3,21195,4.77,0,N/A,2025-07-30
TCS09476,Employee_9476,58,Male,Australia,IT,Lead,2.7,Medium,None,Match,Yes,0,No,229,25,1,Yes,Yes,1,1,23881,2.22,0,N/A,2025-07-30
TCS09477,Employee_9477,59,Female,India,IT,Mid,6.7,Medium,Basic,Match,Yes,4,Yes,250,7,0,Yes,Yes,1,2,16237,3.62,0,N/A,2025-07-30
TCS09478,Employee_9478,41,Female,India,HR,Senior,6.3,Medium,Advanced,Match,No,0,No,243,14,0,No,Yes,0,0,30005,3.53,0,N/A,2025-07-30
TCS09479,Employee_9479,30,Male,USA,IT,Mid,8.1,Medium,Basic,Match,No,2,Yes,255,0,3,No,Yes,2,1,32172,3.41,0,N/A,2025-07-30
TCS09480,Employee_9480,52,Male,USA,Consulting,Junior,5.1,Medium,Basic,Match,Yes,2,No,254,2,1,Yes,Yes,1,3,25089,2.11,0,N/A,2025-07-30
TCS09481,Employee_9481,28,Male,India,Legal,Senior,0.8,High,Basic,Match,Yes,4,Yes,248,8,0,Yes,Yes,2,3,30219,3.8,0,N/A,2025-07-30
TCS09482,Employee_9482,59,Male,Australia,IT,Mid,3.9,Medium,Basic,Match,Yes,6,Yes,251,0,1,Yes,Yes,1,2,23818,2.04,0,N/A,2025-07-30
TCS09483,Employee_9483,32,Male,UK,IT,Senior,4.4,Medium,Basic,Match,No,3,Yes,241,16,0,No,No,1,1,17847,3.17,0,N/A,2025-07-30
TCS09484,Employee_9484,53,Male,India,HR,Junior,2.8,Medium,Basic,Match,Yes,4,No,257,0,3,Yes,Yes,1,3,29244,3.57,0,N/A,2025-07-30
TCS09485,Employee_9485,29,Male,USA,IT,Mid,7.3,High,None,Match,No,7,Yes,220,34,0,Yes,Yes,3,4,17395,2.98,0,N/A,2025-07-30
TCS09486,Employee_9486,35,Female,India,IT,Junior,3.8,High,None,Mismatch,No,4,Yes,252,1,0,No,Yes,2,0,14085,4.02,0,N/A,2025-07-30
TCS09487,Employee_9487,32,Male,India,Finance,Senior,2.3,Medium,None,Match,No,7,Yes,253,0,2,Yes,Yes,4,2,27044,4.5,0,N/A,2025-07-30
TCS09488,Employee_9488,56,Other,India,Sales,Junior,3.1,Medium,Advanced,Match,No,3,Yes,243,11,2,No,Yes,1,1,43979,3.35,0,N/A,2025-07-30
TCS09489,Employee_9489,30,Female,India,IT,Mid,3.6,Medium,Basic,Match,Yes,6,Yes,247,10,1,Yes,No,1,2,14667,3.34,1,Skills Mismatch,2025-07-30
TCS09490,Employee_9490,27,Male,Canada,IT,Junior,7.6,Medium,None,Mismatch,Yes,2,Yes,232,19,1,No,Yes,1,3,25439,2.88,0,N/A,2025-07-30
TCS09491,Employee_9491,52,Female,India,Consulting,Senior,11.2,Medium,None,Match,Yes,7,Yes,260,0,1,No,Yes,2,2,15928,3.3,0,N/A,2025-07-30
TCS09492,Employee_9492,47,Female,Germany,Sales,Mid,7.2,High,None,Match,No,2,Yes,245,13,2,Yes,Yes,0,2,27261,2.47,0,N/A,2025-07-30
TCS09493,Employee_9493,31,Male,UK,Finance,Senior,6.3,Medium,None,Match,No,0,Yes,242,14,0,No,Yes,3,2,35791,4.18,0,N/A,2025-07-30
TCS09494,Employee_9494,44,Male,USA,Finance,Senior,5.7,Low,Basic,Match,No,5,Yes,252,1,1,Yes,Yes,1,1,39716,2.01,0,N/A,2025-07-30
TCS09495,Employee_9495,58,Male,Canada,Consulting,Senior,9.2,Medium,Advanced,Match,No,7,Yes,254,5,0,No,Yes,4,2,20952,4.17,0,N/A,2025-07-30
TCS09496,Employee_9496,32,Male,India,IT,Lead,7.8,Medium,Basic,Mismatch,No,2,Yes,253,3,1,Yes,Yes,2,2,27236,3.9,0,N/A,2025-07-30
TCS09497,Employee_9497,49,Female,India,Finance,Senior,10.6,Low,None,Match,No,6,Yes,241,11,0,Yes,Yes,0,2,22699,3.74,0,N/A,2025-07-30
TCS09498,Employee_9498,24,Male,UK,HR,Mid,5.5,Medium,None,Match,Yes,2,Yes,247,8,0,Yes,Yes,0,4,34992,3.51,0,N/A,2025-07-30
TCS09499,Employee_9499,59,Male,Germany,IT,Senior,7.8,Medium,None,Match,No,4,No,234,23,1,No,Yes,1,1,28286,4.74,0,N/A,2025-07-30
TCS09500,Employee_9500,57,Female,India,IT,Junior,7.8,High,Basic,Mismatch,No,4,No,256,1,1,Yes,Yes,0,4,24795,3.57,0,N/A,2025-07-30
TCS09501,Employee_9501,26,Male,India,IT,Junior,12.1,Medium,Advanced,Match,No,2,Yes,240,15,0,Yes,Yes,1,1,26057,2.33,0,N/A,2025-07-30
TCS09502,Employee_9502,42,Other,UK,HR,Junior,5.1,Low,Basic,Match,No,2,No,248,5,0,No,No,2,1,11265,2.82,0,N/A,2025-07-30
TCS09503,Employee_9503,29,Female,India,IT,Junior,6.4,High,None,Mismatch,No,6,No,255,4,0,Yes,Yes,0,2,30091,3.12,0,N/A,2025-07-30
TCS09504,Employee_9504,35,Male,India,Consulting,Junior,12.2,Medium,Advanced,Mismatch,No,0,Yes,252,2,0,Yes,Yes,1,1,10000,2.56,0,N/A,2025-07-30
TCS09505,Employee_9505,39,Female,India,IT,Mid,8.1,Low,Advanced,Mismatch,Yes,3,No,240,19,0,Yes,Yes,3,2,31693,3.11,0,N/A,2025-07-30
TCS09506,Employee_9506,37,Female,USA,HR,Junior,6.3,Low,Basic,Match,No,2,Yes,236,21,1,No,Yes,2,1,22865,2.21,0,N/A,2025-07-30
TCS09507,Employee_9507,23,Male,India,IT,Manager,6.4,Medium,Basic,Mismatch,Yes,6,Yes,245,15,0,No,Yes,0,2,46189,3.27,0,N/A,2025-07-30
TCS09508,Employee_9508,23,Female,India,HR,Junior,9.4,High,Basic,Match,No,6,Yes,247,7,2,No,Yes,0,1,38842,3.41,0,N/A,2025-07-30
TCS09509,Employee_9509,44,Male,India,IT,Junior,7.7,Low,None,Match,No,7,Yes,246,10,1,Yes,Yes,2,1,18523,2.24,0,N/A,2025-07-30
TCS09510,Employee_9510,52,Female,India,IT,Mid,11.3,High,None,Match,No,6,No,247,11,0,Yes,Yes,1,2,29464,4.45,0,N/A,2025-07-30
TCS09511,Employee_9511,22,Male,India,Consulting,Junior,10.3,Medium,Basic,Match,Yes,7,Yes,236,16,0,Yes,Yes,2,2,41460,4.1,0,N/A,2025-07-30
TCS09512,Employee_9512,54,Male,Germany,IT,Senior,6.4,Medium,Basic,Mismatch,Yes,2,No,252,0,1,Yes,Yes,1,1,31127,2.78,0,N/A,2025-07-30
TCS09513,Employee_9513,52,Female,India,IT,Lead,0.5,High,None,Match,No,2,Yes,259,0,0,Yes,No,1,2,32377,2.36,0,N/A,2025-07-30
TCS09514,Employee_9514,23,Female,USA,Consulting,Mid,6.0,Medium,Basic,Match,No,2,No,242,9,2,No,No,1,1,36683,4.9,0,N/A,2025-07-30
TCS09515,Employee_9515,36,Male,India,IT,Junior,2.7,Medium,None,Match,Yes,4,Yes,231,25,2,Yes,Yes,1,2,26267,4.57,0,N/A,2025-07-30
TCS09516,Employee_9516,57,Male,Germany,IT,Senior,2.0,Medium,Basic,Match,Yes,6,Yes,256,1,1,Yes,Yes,1,3,20817,3.82,0,N/A,2025-07-30
TCS09517,Employee_9517,57,Female,India,IT,Senior,3.7,Low,None,Match,No,1,Yes,252,5,3,No,Yes,1,4,42476,3.18,0,N/A,2025-07-30
TCS09518,Employee_9518,48,Male,UK,HR,Junior,4.3,High,None,Match,Yes,1,Yes,242,17,0,No,Yes,5,0,23527,3.46,0,N/A,2025-07-30
TCS09519,Employee_9519,38,Female,Australia,IT,Senior,10.2,High,Basic,Match,No,7,Yes,244,9,1,Yes,Yes,2,2,10000,4.19,0,N/A,2025-07-30
TCS09520,Employee_9520,29,Female,Australia,Consulting,Senior,1.1,Medium,None,Match,No,1,No,252,2,2,Yes,Yes,1,0,10885,2.72,0,N/A,2025-07-30
TCS09521,Employee_9521,48,Female,India,IT,Mid,8.6,Medium,Basic,Match,Yes,7,Yes,244,10,0,No,Yes,0,1,34740,3.89,0,N/A,2025-07-30
TCS09522,Employee_9522,43,Male,India,IT,Mid,1.7,Medium,None,Match,Yes,7,Yes,242,18,2,Yes,Yes,2,2,35011,2.36,0,N/A,2025-07-30
TCS09523,Employee_9523,45,Male,India,HR,Junior,4.9,High,Basic,Match,No,1,Yes,234,19,2,No,Yes,2,1,50830,4.34,0,N/A,2025-07-30
TCS09524,Employee_9524,57,Other,India,Consulting,Junior,12.2,Medium,Advanced,Match,Yes,4,Yes,241,11,0,No,Yes,0,1,16647,4.63,0,N/A,2025-07-30
TCS09525,Employee_9525,35,Female,USA,IT,Senior,4.6,Medium,Basic,Match,No,1,Yes,251,5,0,No,Yes,0,2,18442,4.91,0,N/A,2025-07-30
TCS09526,Employee_9526,36,Female,India,HR,Mid,2.7,High,Advanced,Match,Yes,4,Yes,250,3,2,No,Yes,2,1,15654,4.5,0,N/A,2025-07-30
TCS09527,Employee_9527,51,Female,USA,IT,Mid,0.5,High,Basic,Match,Yes,5,Yes,251,3,0,Yes,Yes,2,1,16613,4.5,0,N/A,2025-07-30
TCS09528,Employee_9528,52,Female,India,IT,Junior,10.4,Medium,Basic,Match,No,0,Yes,246,7,0,Yes,Yes,0,1,35150,2.54,0,N/A,2025-07-30
TCS09529,Employee_9529,44,Female,USA,Consulting,Junior,0.5,High,Advanced,Match,Yes,4,Yes,236,16,1,No,Yes,1,2,36188,3.12,0,N/A,2025-07-30
TCS09530,Employee_9530,36,Male,UK,IT,Lead,4.6,Medium,None,Match,Yes,3,Yes,237,19,1,Yes,Yes,2,0,24222,3.51,0,N/A,2025-07-30
TCS09531,Employee_9531,34,Female,India,IT,Senior,5.5,High,Advanced,Match,Yes,3,Yes,247,7,0,Yes,No,1,1,38608,4.0,0,N/A,2025-07-30
TCS09532,Employee_9532,42,Male,India,Consulting,Mid,3.6,High,Basic,Match,No,2,Yes,258,0,1,Yes,No,2,2,22480,2.71,0,N/A,2025-07-30
TCS09533,Employee_9533,32,Male,USA,IT,Senior,8.6,Low,Basic,Match,Yes,2,No,226,26,2,No,Yes,3,2,39538,2.61,0,N/A,2025-07-30
TCS09534,Employee_9534,52,Male,UK,IT,Junior,9.2,Low,Basic,Mismatch,No,2,Yes,251,0,1,Yes,Yes,1,2,10000,2.52,0,N/A,2025-07-30
TCS09535,Employee_9535,26,Male,Australia,IT,Mid,7.0,Medium,None,Match,Yes,2,Yes,256,0,1,No,Yes,1,2,28285,4.65,0,N/A,2025-07-30
TCS09536,Employee_9536,22,Female,India,IT,Mid,3.0,Medium,Basic,Match,No,5,Yes,249,3,0,Yes,Yes,1,0,20883,2.54,0,N/A,2025-07-30
TCS09537,Employee_9537,22,Male,Canada,IT,Junior,9.5,Medium,Basic,Mismatch,No,2,Yes,230,29,0,Yes,Yes,1,3,21464,3.85,0,N/A,2025-07-30
TCS09538,Employee_9538,56,Male,India,IT,Manager,0.5,Medium,Basic,Match,No,2,Yes,255,0,1,No,No,2,2,16715,2.39,0,N/A,2025-07-30
TCS09539,Employee_9539,52,Male,India,IT,Mid,10.5,Medium,None,Mismatch,No,3,Yes,235,22,1,No,Yes,2,1,29974,4.35,0,N/A,2025-07-30
TCS09540,Employee_9540,56,Male,Canada,IT,Manager,4.8,Medium,Basic,Match,Yes,0,Yes,239,18,0,Yes,Yes,1,1,18788,2.94,0,N/A,2025-07-30
TCS09541,Employee_9541,56,Male,India,IT,Mid,3.4,High,None,Match,No,4,Yes,246,9,2,Yes,Yes,0,1,53552,4.08,0,N/A,2025-07-30
TCS09542,Employee_9542,32,Male,India,Finance,Lead,3.3,Medium,None,Match,Yes,1,Yes,251,4,0,No,Yes,2,2,13183,3.07,0,N/A,2025-07-30
TCS09543,Employee_9543,30,Male,India,Sales,Junior,5.3,Medium,None,Match,No,0,Yes,245,12,1,Yes,Yes,1,2,26296,4.25,0,N/A,2025-07-30
TCS09544,Employee_9544,53,Male,India,IT,Manager,6.2,High,Basic,Mismatch,No,3,Yes,249,5,0,Yes,No,0,2,45787,4.41,0,N/A,2025-07-30
TCS09545,Employee_9545,57,Female,India,Sales,Mid,2.3,High,Basic,Mismatch,No,3,Yes,236,15,1,Yes,No,0,2,25432,2.91,0,N/A,2025-07-30
TCS09546,Employee_9546,32,Male,India,IT,Junior,6.9,Medium,None,Match,Yes,6,Yes,256,0,3,No,Yes,0,1,32902,4.79,0,N/A,2025-07-30
TCS09547,Employee_9547,59,Female,India,IT,Senior,8.1,High,Advanced,Match,Yes,0,Yes,248,11,1,Yes,Yes,2,2,23753,4.99,0,N/A,2025-07-30
TCS09548,Employee_9548,52,Female,UK,Sales,Senior,1.7,High,None,Match,Yes,1,Yes,235,16,0,No,Yes,1,2,32948,2.36,0,N/A,2025-07-30
TCS09549,Employee_9549,39,Female,Germany,Sales,Mid,10.6,High,Basic,Match,Yes,2,Yes,249,8,0,Yes,Yes,0,0,24742,4.9,0,N/A,2025-07-30
TCS09550,Employee_9550,45,Female,India,IT,Mid,2.0,Medium,None,Match,Yes,0,Yes,248,5,4,Yes,Yes,0,0,36384,3.12,0,N/A,2025-07-30
TCS09551,Employee_9551,24,Female,India,Sales,Senior,5.5,Medium,Basic,Mismatch,Yes,7,No,254,3,0,Yes,No,3,3,12059,2.44,0,N/A,2025-07-30
TCS09552,Employee_9552,50,Male,Canada,IT,Senior,7.2,Medium,Basic,Match,Yes,5,No,232,22,0,Yes,Yes,0,2,20954,4.49,0,N/A,2025-07-30
TCS09553,Employee_9553,47,Female,India,IT,Mid,6.2,Low,None,Match,No,7,Yes,252,0,0,Yes,Yes,0,1,18160,4.15,0,N/A,2025-07-30
TCS09554,Employee_9554,41,Female,USA,Sales,Junior,8.8,Medium,Basic,Match,No,5,Yes,248,12,0,Yes,Yes,1,2,29137,3.13,0,N/A,2025-07-30
TCS09555,Employee_9555,37,Male,India,IT,Lead,6.2,Medium,Basic,Match,No,7,Yes,230,25,2,No,Yes,1,1,24837,2.18,0,N/A,2025-07-30
TCS09556,Employee_9556,40,Female,UK,IT,Senior,1.7,High,Basic,Match,Yes,4,No,259,1,1,Yes,Yes,1,2,29706,4.57,0,N/A,2025-07-30
TCS09557,Employee_9557,53,Female,USA,IT,Lead,3.6,Medium,Basic,Match,Yes,2,Yes,225,33,0,No,Yes,0,3,30975,2.16,0,N/A,2025-07-30
TCS09558,Employee_9558,28,Female,Germany,IT,Mid,4.5,High,Basic,Match,Yes,0,Yes,244,16,0,Yes,Yes,1,1,17041,4.77,0,N/A,2025-07-30
TCS09559,Employee_9559,50,Male,India,IT,Senior,10.8,High,None,Match,Yes,2,No,254,0,0,Yes,Yes,0,1,12595,4.95,0,N/A,2025-07-30
TCS09560,Employee_9560,35,Male,India,IT,Lead,4.9,Medium,Basic,Match,No,4,Yes,256,3,1,No,Yes,0,0,35484,4.22,0,N/A,2025-07-30
TCS09561,Employee_9561,34,Female,India,HR,Mid,2.5,Medium,Basic,Mismatch,No,0,Yes,253,0,3,No,Yes,0,1,17028,3.2,0,N/A,2025-07-30
TCS09562,Employee_9562,57,Female,Australia,IT,Senior,13.2,Medium,Basic,Match,Yes,1,No,250,3,1,No,Yes,1,2,21552,2.94,0,N/A,2025-07-30
